wikimedia	पेंसिल लिखने या चित्र बनाने के काम आती है। इसमें एक आसानी से सरकने वाली पतली छड़ होती है जो प्रायः ग्रेफाइट की बनी होती है जो कागज पर घिसकर अपने रंग के अनुरूप एक निशान छोड़ जाती है। सामान्यतः इस छड़ को दो लकड़ी के तुकडों के बीच दबाकर उनसे गोंद से जोड़ा जाता है।	ᱯᱮᱸᱥᱤᱞ ᱚᱞ ᱥᱮ ᱯᱷᱚᱴᱚ ᱵᱟᱱᱟᱣ ᱞᱟᱹᱜᱤᱫ ᱠᱟᱹᱢᱤ ᱟ ᱾ ᱱᱚᱣᱟ ᱨᱮ ᱢᱤᱫ ᱟᱞᱜᱟ ᱛᱮ ᱞᱮᱸᱡᱮᱫ ᱯᱟᱛᱞᱟ ᱪᱷᱟᱲ ᱢᱮᱱᱟᱜ ᱟ ᱡᱟᱦᱟᱸ ᱫᱚ ᱜᱨᱮᱯᱷᱟᱭᱤᱴ ᱨᱮᱱᱟᱜ ᱵᱟᱱᱟᱣ ᱛᱟᱦᱮᱱ ᱠᱟᱱᱟ ᱡᱟᱦᱟᱸ ᱠᱟᱜᱚᱡ ᱨᱮ ᱨᱟᱜᱲᱟᱣ ᱠᱟᱛᱮᱜ ᱟᱭᱟᱜ ᱨᱚᱝ ᱞᱮᱠᱟᱛᱮ ᱪᱤᱱᱦᱟᱹᱭ ᱤᱠᱟᱹᱣᱟᱜ ᱠᱟᱱᱟ᱾ ᱢᱮᱱ ᱫᱚ ᱺ ᱵᱟᱨᱭᱟ ᱠᱟᱴᱮᱡ ᱨᱟᱹᱯᱩᱫ ᱛᱟᱞᱟ ᱨᱮ ᱫᱟᱵᱟᱣ ᱠᱟᱛᱮᱜ ᱚᱱᱟ ᱨᱮ ᱜᱚᱸᱫ ᱛᱮ ᱡᱚᱲᱟᱣ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ᱾
nllb	मैं तुम्हें छूती हूँ	ᱤᱧᱠᱷᱚᱱ ᱟᱢᱮᱢ
nllb	उसने खाया हो ।	ᱩᱱᱤ ᱫᱟᱠᱟ ᱡᱚᱢ ᱠᱮᱜᱼᱟᱭ᱾
wikimedia	सन्दर्भ	ᱥᱚᱸᱫᱚᱨᱵᱷ
wikimedia	परिचय	ᱵᱟᱰᱟᱭ
nllb	उबेदा का आधिकारिक जालस्थल	ᱳᱰᱤᱥᱟ ᱯᱚᱱᱚᱛ ᱨᱮᱱᱟᱜ ᱚᱯᱷᱤᱥᱤᱭᱟᱱ ᱣᱮᱵᱽᱥᱟᱭᱤᱴ
wikimedia	मौका (बहुविकल्प) निराशा भय आशावाद जोखिम एकतरफा प्यार आशा की प्रतिमा	ᱯᱟᱲᱛᱟ (ᱫᱟᱥ ᱧᱟᱢ) ᱩᱥᱟᱹᱫ ᱵᱚᱛᱚᱨᱚᱜ ᱟᱥᱷᱟᱣᱟᱱ ᱟᱵᱚᱥᱛᱟ ᱢᱤᱫ ᱯᱟᱦᱴᱟ ᱫᱩᱞᱟᱹᱲ ᱟᱥᱷᱟ ᱨᱮᱱᱟᱜ ᱪᱤᱛᱟᱹᱨ
nllb	उसी को देख-देख कर।	ᱩᱱᱩᱫᱩᱜ ᱥᱟᱦᱴᱟ ᱧᱮᱞ ᱢᱮ
nllb	"ऐसा हो तो नहीं पाएगा"	"ᱵᱟᱝᱭᱟ ᱵᱟᱹᱵᱩ ᱚᱱᱠᱟᱱ ᱠᱟᱛᱷᱟ ᱫᱚ ᱵᱟᱝ ᱦᱳᱭ ᱫᱟᱲᱮᱭᱟᱜᱼᱟ᱾"
nllb	इस दौरान लगभग 200 जानवर मारे गए।	ᱚᱱᱟ ᱭᱩᱫᱷᱚ ᱨᱮ ᱫᱚ ᱕᱒᱗ ᱡᱚᱣᱟᱱ ᱠᱚ ᱥᱚᱷᱤᱫ ᱮᱱᱟ ᱠᱚ ᱾[᱒]
wikimedia	नफा-खुम वाटरफाल्स व्यू अत बन्दरबां, बांग्लादेश	ᱱᱚᱯᱷᱟ-ᱠᱷᱩᱢ ᱣᱟᱴᱟᱨᱯᱷᱚᱞᱥ ᱣᱭᱩ ᱟᱛ ᱵᱟᱸᱫᱟᱨᱵᱟᱝ, ᱵᱟᱝᱞᱟᱫᱮᱥ
nllb	अमेरिकी बनाया (1992)	ᱟᱢᱨᱤᱠᱟ (᱑᱙᱑᱑)
nllb	घर के भीतर ही रहें, बरामदे में न रहें।	ᱚᱲᱟᱜ ᱨᱮ ᱛᱟᱦᱮᱸᱱᱯᱮ, ᱱᱟᱯᱟᱭ ᱛᱟᱦᱮᱱᱯᱮ,
wikimedia	जल एक संकीर्ण जलधारा के रूप में उतरता है और फिर एक व्यापक कुण्ड में फैलता है।	ᱫᱟᱜ ᱢᱤᱫ ᱥᱚᱸᱠᱤᱨᱬ ᱫᱟᱜ ᱫᱷᱟᱨᱟ ᱨᱩᱯ ᱛᱮ ᱟᱬᱜᱚᱱᱟ ᱟᱨ ᱟᱨᱦᱚᱸ ᱢᱤᱫ ᱣᱭᱟᱯᱚᱠ ᱠᱩᱬᱰ ᱨᱮ ᱪᱷᱟᱹᱨᱤᱭᱟᱹᱣ-ᱟ᱾
nllb	2. यूनेस्को की विश्व विरासत सूची में आकर्षणः	ᱡᱚᱝᱠᱷᱟ ᱛᱮ ᱡᱮᱜᱮᱛᱟᱹᱨᱤ ᱢᱟᱹᱱᱢᱤ ᱟᱹᱭᱫᱟᱹᱨᱤ ᱩᱪᱟᱹᱱ ᱨᱮᱭᱟᱜ ᱟᱨᱴᱤᱠᱮᱞ ᱑:
nllb	समझ लीजिए कि वो व्यक्ति रोमेनिया का सर्वेसर्वा था.	ᱠᱷᱚᱱ ᱢᱤᱫ ᱦᱚᱲ ᱮ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ , ᱡᱟᱦᱟᱸᱭ ᱫᱚ ᱨᱩᱥᱤᱭᱟ ᱨᱤᱱᱤᱡ ᱡᱚᱛᱚ ᱠᱷᱚᱱ ᱢᱟᱨᱟᱝ ᱚᱱᱚᱬᱦᱤᱭᱟ.
nllb	फोन माउंट -	ᱯᱷᱚᱱ ᱱᱚᱢᱵᱚᱨ-
nllb	झंडाः सीरिया	ᱥᱟᱱᱛᱟᱲᱤ: ᱥᱤᱨᱤᱭᱟ
nllb	बर्लिन में फिल्मों का मेला	ᱟᱯᱷᱜᱟᱱᱤᱥᱛᱟᱱ ᱨᱮ ᱚᱯᱷᱤᱢ ᱪᱟᱥ
nllb	यह पहले की बात थी।	ᱯᱟᱦᱤᱞᱟ ᱫᱤᱡᱤᱛ ᱨᱮᱟᱜ ᱱᱚ.
nllb	मेरी घर वाली ?	ᱤᱧᱟᱜ ᱚᱲᱟᱜ ᱚᱠᱟᱨᱮ?
nllb	स्पैनिश और अंग्रेजी अक्षर कैसे भिन्न होते हैं?	ᱪᱮᱫ ᱵᱮᱞᱟᱨᱩᱥᱤᱭᱟᱱ ᱟᱨ ᱨᱟᱥᱤᱭᱟᱱ ᱯᱟᱹᱨᱥᱤ ᱟᱹᱰᱤᱜᱟᱱ ᱢᱤᱫ ᱜᱮᱭᱟ?
nllb	बच्चा (शिशु)	ᱜᱤᱫᱽᱨᱟᱹ (ᱠᱚ)
nllb	मातासपत्नी माता च श्वश्रूश्च भगिनी सुता ।	ᱠᱩᱲᱤ ᱜᱤᱫᱨᱟᱹ ᱠᱚᱣᱟ ᱱᱟᱯᱟᱭ ᱠᱟ᱐ᱷᱟ ᱠᱚ ᱨᱚᱲ ᱢᱟ ᱟᱨ ᱥᱤᱠᱷᱱᱟᱹ᱐ᱚ ᱞᱟᱜᱤᱫ ᱠᱮᱴᱮᱡ ᱩᱨᱤᱡ ᱠᱚᱢᱟ ᱾
wikimedia	देश	ᱫᱤᱥᱚᱢ
nllb	नहीं भोजन कर रहा है।	ᱡᱚᱢ ᱟᱥᱮ ᱵᱟᱝ ᱟ᱾ᱟ ᱾
wikimedia	1745: संथाल परगना के जंगलों और राजमहल की पहाड़ियों से राघोजी भोसले का दुमका में प्रवेश.	᱑᱘᱔᱕-ᱥᱟᱱᱛᱟᱲ ᱯᱟᱨᱜᱟᱱᱟ ᱨᱮᱱᱟᱜ ᱵᱤᱨ ᱟᱨ ᱨᱟᱡᱢᱚᱦᱚᱞ ᱨᱮᱱᱟᱜ ᱰᱩᱸᱜᱨᱤ ᱠᱷᱚᱱ ᱨᱟᱜᱷᱚᱡᱤ ᱵᱷᱚᱥᱞᱮ ᱭᱟᱜ ᱫᱩᱢᱠᱟ ᱨᱮ ᱵᱚᱞᱚᱜ᱾
nllb	चीन समय क्षेत्र और मेक्सिको सिटी	ᱪᱤᱱ ᱨᱮᱱᱟᱜ ᱡᱟᱦᱟᱡᱽ ᱜᱷᱟᱴ ᱥᱚᱦᱚᱨ ᱟᱨ ᱱᱚᱜᱚᱨ ᱠᱚ
wikimedia	नोट्स	ᱱᱚᱴ
nllb	सोर्से: इंटरनेट	ᱥᱟᱱᱛᱟᱲᱤ: ᱤᱱᱴᱚᱨᱱᱮᱴ
wikimedia	जीवन	ᱡᱤᱭᱚᱱ
nllb	🔹 उत्तर के मैदान को तीन भागों में विभाजित किया गया है:-	ᱠᱚᱧᱮ ᱛᱨᱤᱯᱩᱨᱟ ᱫᱚ ᱯᱮ ᱡᱚᱜᱚ ᱠᱷᱚᱸᱰ ᱨᱮ ᱦᱟᱯᱟᱴᱤᱧ ᱟᱠᱟᱱᱟ:
wikimedia	नाखूनों पर कलाकारी	ᱨᱟᱢᱟ ᱨᱮ ᱠᱚᱞᱟᱠᱟᱨᱤ
nllb	बहुतांश भाषा	ᱵᱟᱹᱲᱛᱤ ᱨᱚᱲᱮᱫ ᱯᱟᱹᱨᱥᱤ
nllb	खायेगे ही नहीं तो सब साफ है जो जाएग ना	ᱫᱤᱠᱩ ᱠᱚ ᱫᱚ ᱥᱟᱱᱛᱟᱲ ᱞᱮᱠᱟ ᱡᱚᱛᱚ ᱡᱤᱱᱤᱥ ᱫᱚ ᱵᱟᱹᱠᱩ ᱡᱚᱢᱟ᱾ ᱩᱛᱩ ᱤᱥᱤᱱ ᱵᱟᱥᱟᱱ ᱨᱮ ᱦᱚᱸ ᱱᱟᱥᱮ ᱱᱟᱥᱮ ᱵᱷᱮᱜᱟᱨ ᱧᱮᱞ ᱧᱟᱢᱚᱜᱼᱟ᱾
nllb	भारत की आधिकारिक भाषाएँ - विकिपीडिया	ᱥᱤᱧᱚᱛ ᱨᱮᱭᱟᱜ ᱥᱚᱨᱠᱟᱨᱤ ᱯᱟᱹᱨᱥᱤ ᱠᱚ - ᱣᱤᱠᱤᱯᱤᱰᱤᱭᱟ
nllb	लाइन (इंटरनेट और दूरसंचार)	ᱥᱨᱚᱫᱷᱟ ᱟᱨᱭᱟ (ᱤᱱᱴᱚᱨᱱᱮᱴ ᱢᱩᱵᱷᱤ ᱰᱟᱴᱟᱵᱮᱥ ᱨᱮ)
nllb	अपना किनारा;	ᱟᱢᱟᱜ ᱪᱚᱠᱷᱚ ᱦᱟᱛᱟᱝ;
nllb	शोर करो, ठहाके लगाओ	ᱞᱟᱹᱜᱟᱹᱲᱜᱮ, ᱞᱮᱛᱟᱲᱜᱮ
nllb	सभी दे रहे सलामी थे	ᱡᱚᱛᱚ ᱪᱷᱟᱯᱟ ᱥᱚᱫᱚᱨ ᱦᱚᱠ.
nllb	विकिपीडियाःप्रमाण जरूरी - विकिपीडिया	ᱣᱤᱠᱤᱯᱤᱰᱤᱭᱟ:ᱯᱷᱮᱰᱟᱛ ᱞᱟᱹᱠᱛᱤ ᱠᱟᱱᱟ - ᱣᱤᱠᱤᱯᱤᱰᱤᱭᱟ
wikimedia	1: जो आशा हमारी आत्मा के लिए लंगर समान है, निश्चित और अडिग और जो घूंघट के भीतर उसमें प्रवेश करती है, द किंग जेम्स संस्करण	᱑: ᱡᱟᱦᱟᱸᱭ ᱟᱥᱷᱟ ᱟᱵᱚᱣᱟᱜ ᱟᱛᱢᱟ ᱞᱟᱹᱜᱤᱫ ᱞᱟᱸᱜᱟᱨ ᱥᱚᱢᱟᱱ ᱢᱮᱱᱟᱭ, ᱱᱤᱡᱮ ᱟᱨ ᱟᱰᱤᱜ ᱟᱨ ᱡᱟᱦᱟᱸᱭ ᱴᱩᱴᱩᱨᱤ ᱵᱷᱤᱛᱨᱤ ᱨᱮ ᱵᱚᱞᱚᱱᱟ, ᱫᱚ ᱠᱤᱸᱜ ᱡᱮᱢᱥ ᱥᱚᱸᱥᱠᱟᱨ
nllb	नोटबंदी का आज 36वां दिन, नहीं सुधरे हालात	ᱯᱩᱨᱱᱤᱭᱟ ᱦᱚᱱᱚᱛ ᱩᱛᱛᱟᱹᱨ ᱫᱤᱱᱟᱡᱽᱯᱩᱨ ᱦᱚᱱᱚᱛ, ᱯᱚᱪᱷᱤᱢ ᱵᱟᱝᱞᱟ
nllb	रविवार से फीफा विश्व कप का आगाज	ᱢᱚᱦᱟᱛᱢᱟ ᱜᱟᱱᱫᱷᱤ ᱠᱟᱥᱤ ᱵᱤᱫᱭᱟᱯᱤᱛᱷ ᱡᱮᱜᱮᱫ ᱵᱤᱨᱫᱟᱹᱜᱟᱲ
nllb	आपको एतिबार आज भी है	ᱟᱢ ᱫᱚ ᱱᱤᱛ ᱵᱟᱱᱩᱜ ᱛᱟᱢᱟ ᱫᱟᱣ
nllb	जो सर उठायेगा वही पहले कलम होगा	ᱟᱨ ᱱᱮᱞᱟᱞ ᱨᱮᱱᱟᱜ ᱯᱩᱭᱞᱩ ᱫᱩᱲᱩᱵ ᱡᱟᱣᱨᱟ ᱠᱟᱱᱟ,
nllb	तेरे पास नहीं,	ᱵᱟᱦᱟ ᱭᱮᱱᱟᱢ ᱟᱢ ᱫᱚ ᱵᱟᱦᱟ,
nllb	किसी त्यौहार की शुरुवात नहीं होती❤️	ᱡᱟᱦᱟᱸᱱ ᱜᱟᱯᱟᱞ ᱢᱟᱨᱟᱣ ᱵᱟᱭ ᱮᱦᱚᱵᱟ
nllb	एशिया कप फाइनल में पांचवां शतक	ᱮᱥᱤᱭᱟ ᱨᱮ ᱑᱖᱕᱗ ᱥᱟᱞ ᱨᱮ ᱛᱷᱟᱯᱚᱱᱟᱜ ᱠᱚ
nllb	मक पिशकन न करो,	ᱵᱚᱦᱚᱜ ᱞᱮᱛᱟᱲ ᱞᱮᱛᱟᱲ ᱵᱟᱵᱟᱛ ᱾
nllb	श्रेणीःजापान में खेलकूद	ᱥᱟᱱᱛᱟᱲᱤ: ᱡᱟᱯᱟᱱ ᱨᱮ ᱠᱷᱤᱞᱚᱱᱰ
nllb	सब ने है खाने की ठानी	ᱪᱟᱵᱟᱭᱮᱱᱟ ᱥᱟᱱᱟᱢ ᱡᱚᱢᱤᱫᱟᱨ ᱠᱳᱣᱟᱜ ᱡᱚᱢᱤᱫᱟᱨᱤ
nllb	विकिपीडिया से छवि	ᱣᱤᱠᱤᱯᱤᱰᱤᱭᱟ ᱨᱮᱱᱟᱜ ᱪᱤᱛᱟᱹᱨ
nllb	पढ़त न एकन के तनय, कीन्हे यत्न अनेक।	ᱦᱚᱭ ᱡᱤᱣᱤ ᱦᱟᱥᱟ ᱦᱚᱲᱢᱚ; ᱟᱰᱤᱜᱟᱱ ᱢᱟᱭᱟ
nllb	रात - विकिपीडिया	ᱧᱤᱫᱟᱹ - ᱣᱤᱠᱤᱯᱤᱰᱤᱭᱟ
nllb	दो परिवार के घर (50)	ᱜᱷᱟᱨᱚᱸᱡᱽ ᱥᱟᱭᱤᱡᱽ (ᱜᱚᱴᱟ ᱚᱲᱟᱜ) - ᱕
wikimedia	ऐश्वर्या राय का जन्म १ नवम्बर १९७३ को मैंगलूर, कर्नाटक में हुआ था। ऐश्वर्या के पिता का नाम कृष्णराज राय जो पेशे से मरीन इंजीनियर है और माता का नाम वृंदा राय है जो एक लेखक हैं। उनका एक बडा़ भाई है जिसका नाम आदित्य राय है।	ᱚᱭᱥᱚᱨᱭᱟ ᱨᱟᱭ ᱫᱚ ᱑ ᱱᱚᱵᱷᱮᱢᱵᱚᱨ ᱑᱙᱗᱓ ᱥᱟᱞᱮ ᱨᱮ ᱠᱚᱨᱱᱟᱴᱚᱠ ᱨᱮᱱᱟᱜ ᱢᱮᱝᱜᱟᱞᱩᱨ ᱨᱮ ᱡᱟᱱᱟᱢ ᱞᱮᱱ ᱛᱟᱦᱮᱸᱫ ᱾ ᱟᱡ ᱟᱯᱛ ᱫᱚ ᱠᱨᱩᱥᱱᱚᱨᱟᱡᱽ ᱧᱩᱛᱩᱢᱟ ᱛᱟᱦᱮᱸᱫ ᱟᱨ ᱢᱤᱫ ᱢᱮᱨᱤᱱ ᱤᱧᱡᱤᱱᱤᱭᱟᱹᱨ ᱠᱟᱱᱟᱭ ᱟᱨ ᱮᱸᱜᱟᱛ ᱫᱚ ᱵᱨᱩᱱᱫᱟ ᱨᱟᱭ ᱧᱩᱛᱩᱢ ᱟᱭ ᱛᱟᱦᱮᱸᱫ , ᱡᱟᱦᱟᱸᱭ ᱫᱚ ᱢᱤᱫ ᱚᱱᱚᱞᱤᱭᱟᱹᱭ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ ᱾ᱟᱡᱤᱡ ᱢᱤᱫ ᱢᱟᱨᱟᱝ ᱫᱟᱫᱟ ᱢᱮᱱᱟᱭ ᱩᱱᱤ ᱫᱚ ᱟᱫᱤᱛᱭᱚ ᱨᱟᱭ ᱧᱩᱛᱩᱢ ᱟᱭᱟ ᱾
nllb	इसमें तीन कस्टमाइज-की दी गई है।	ᱱᱚᱶᱜᱟ ᱦᱚᱱᱚᱛ ᱟᱮ ᱯᱮ ᱜᱚᱴᱟᱝ ᱯᱚᱣᱨᱚᱥᱚᱵᱷᱟ ᱢᱮᱱᱟᱜᱼᱟ ᱺ
nllb	आदमी - नर, मनुष्य, मानव	ᱢᱟᱹᱱ, ᱢᱟᱹᱱᱤᱡ
nllb	भारत की छोटे शहरों के आर्थिक जरूरतें अंडरसर्वड हैं क्योंकि ट्रेडिशनल प्लेयर्स और यहां तक कि फिनटेक भी इस सेगमेंट की ठीक से सेवा करने में असमर्थ हैं।	ᱥᱤᱧᱚᱛ ᱟᱹᱨᱤᱪᱟᱹᱞᱤ ᱨᱮ ᱦᱮᱸᱥᱟᱜ ᱵᱚᱸᱜᱟ ᱨᱮᱱᱟᱜ ᱟᱹᱨᱤᱪᱟᱹᱞᱤ ᱢᱮᱱᱟᱜ-ᱟ᱾ ᱟᱵᱚ ᱠᱷᱮᱨᱣᱟᱞ ᱠᱚᱣᱟᱜ ᱵᱟᱯᱞᱟ ᱮᱢᱟᱱ ᱠᱟᱹᱢᱤ ᱠᱚᱨᱮ ᱦᱚᱸ ᱞᱟᱜᱟᱜ-ᱟ᱾
wikimedia	महत्व	ᱢᱟᱹᱱ
nllb	मई माह में आने वाले महत्वपूर्ण दिनः-	᱒.᱑ ᱵᱚᱦᱚᱜ ᱦᱟᱹᱥᱩ ᱨᱮᱱᱟᱜ ᱟᱭᱢᱟ ᱠᱟᱨᱚᱱ ᱦᱩᱭ ᱫᱟᱲᱮᱭᱟᱜ -:
nllb	आपका उपयोगकर्ता नाम इस पर नहीं है।	ᱵᱚᱴ ᱵᱮᱵᱷᱟᱨᱤᱭᱟᱹᱠᱳᱣᱟᱜ ᱧᱩᱛᱩᱢ ᱫᱚ ᱱᱚᱣᱟ ᱛᱟᱹᱞᱠᱟᱹ ᱨᱮ ᱫᱚ ᱵᱟᱹᱱᱩᱜᱼᱟ᱾
nllb	इस बीच इलाके में लोगों की भीड़ लग गई।	ᱚᱱᱟᱛᱮᱜᱮ ᱫᱤᱥᱳᱢᱨᱮ ᱯᱟᱹᱯᱤ ᱦᱚᱲᱵᱳᱱ ᱵᱟᱹᱲᱛᱤᱭᱟᱠᱟᱱ᱿
nllb	होमर यूनान का महाकवि हे।	ᱦᱚᱢᱤᱨ ᱫᱚ ᱭᱩᱱᱟᱱ ᱨᱤᱱᱤᱡ ᱢᱤᱫ ᱱᱚᱝᱠᱟᱱ ᱢᱟᱨᱮ ᱚᱱᱚᱬᱦᱤᱭᱟ.
nllb	क्या आपको काम करने का नशा है?	ᱠᱟᱹᱢᱤᱭᱟᱹ ᱦᱩᱭᱩᱜ ᱞᱟᱹᱜᱤᱫ ᱥᱟᱱᱟᱭᱮᱫ ᱢᱮᱭᱟ ᱥᱮ ?
nllb	शनिवार को हुए नेशनल	ᱡᱟᱹᱛᱤᱭᱟᱹᱨᱤ ᱯᱩᱥᱤ ᱢᱟᱦᱟᱸ
nllb	खाना पीना 300 एम	᱓ ᱵᱤᱫᱮᱥ ᱨᱮ ᱡᱚᱢ
nllb	10 हजार का मोबाइल	ᱯᱚᱞᱟ᱐ᱮ ᱯᱷᱚᱱ ᱥᱮᱣᱟ
nllb	मैं घर ही जा रहा हूँ।	ᱤᱧ ᱚᱲᱟᱜ ᱥᱮᱱᱚᱜ ᱠᱟᱹᱱᱟᱹᱧ᱾
nllb	शुगर (30 दिनों में)	ᱤᱥᱴᱚᱨ (᱓ ᱫᱤᱱ)
nllb	श्रेणीः विज्ञान कथाएँ	ᱥᱟᱱᱛᱟᱲᱤ: ᱛᱤᱠᱪᱷᱟᱹ ᱥᱟᱬᱮᱥ
nllb	इंडियन प्रीमियर लीग 2014	᱒᱐᱒᱑ ᱤᱱᱰᱤᱭᱟᱱ ᱯᱨᱤᱢᱤᱭᱟᱨ ᱞᱤᱜᱽ
nllb	आज अंतरराष्ट्रीय सर्वहारा दिवस है!	ᱥᱟᱹᱜᱩᱱ ᱡᱮᱜᱮᱛᱟᱹᱨᱤ ᱛᱤᱨᱞᱟᱹ ᱢᱟᱦᱟᱸ!
nllb	ऐसी कोई बात ही नहीं हुई है।	ᱱᱚᱝᱠᱟ ᱦᱩᱭᱩᱜ ᱛᱤᱥᱦᱚᱸ ᱵᱟᱝᱠᱚ ᱵᱷᱟᱹᱵᱤᱛᱼᱟᱱ᱾
nllb	दो परिवारों के सात लोग भवन की तीसरी मंजिल और चौथी मंजिल पर रहते थे, जबकि तीन रिश्तेदार दूसरे माले पर थे.	ᱫᱤᱥᱚᱢ ᱜᱚᱲᱚᱢ ᱦᱟᱲᱟᱢ ᱟᱨ ᱵᱩᱰᱤ ᱟᱭᱳ ᱨᱤᱱ ᱢᱚᱬᱮ ᱦᱚᱲ ᱦᱚᱯᱚᱱ ᱟᱨ ᱯᱮ ᱦᱚᱲ ᱫᱚ ᱦᱚᱯᱚᱱ ᱮᱨᱟ ᱠᱚ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ ᱾
nllb	एवं द्वितीयां तथा तृतीयाम् ४	ᱯᱮᱭᱟ ᱱᱟᱝ ᱟᱨ ᱯᱩᱱᱭᱟ ᱵᱷᱟᱜᱽ ᱢᱮᱱᱟᱜᱼᱟ ᱾
nllb	रसिया के चरण	ᱨᱟᱥᱤᱭᱟ ᱨᱮᱭᱟᱜ ᱚᱠᱛᱚ
nllb	56 कार्य काज	᱕ ᱠᱟᱹᱢᱤᱭᱟᱹᱠᱚ
nllb	(घ) मयूराः।	(ᱛ) ᱢᱟᱭᱟᱢ ᱠᱚᱱᱤᱠᱟ:
nllb	महान शनिवार	ᱢᱟᱨᱟᱝ ᱢᱟᱦᱟᱸ
nllb	28. अगस्त १९५५	᱑᱕ ᱡᱟᱸᱜᱟ ᱟᱹᱨᱩᱵ
nllb	भा होला है ?	ᱪᱮᱫ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ?
nllb	भारत के प्रथम चुनाव का मतदान	᱒᱐᱑᱙ ᱥᱤᱧᱚᱛ ᱨᱮᱱᱟᱜ ᱢᱟᱬᱛᱮ ᱵᱟᱪᱷᱱᱟᱣ
nllb	ई-मेल् जरूरी	ᱤ-ᱢᱮᱞ ᱞᱟᱹᱠᱛᱤᱭᱟ
nllb	. रात है.	ᱵᱟᱦᱟ ᱧᱤᱫᱟ.
nllb	वार्ताःअफ्रिकी भाषा	ᱛᱷᱚᱠ:ᱟᱯᱷᱨᱤᱠᱟ ᱨᱮᱱᱟᱜ ᱯᱟᱹᱨᱥᱤ
nllb	क्योंकि तुम हो खड़ी पसिन्जर	ᱪᱮᱫᱟᱜ ᱛᱤᱞᱠᱟᱹ ᱟᱢᱜᱮ ᱯᱳᱹᱭᱞᱳ
nllb	रोज खटता है ,मेहनत कर ,कमाई मर्द करता है ,	ᱚᱠᱛᱚ ᱟᱹᱦᱤᱡ ᱚᱠᱛᱚ ᱨᱮᱭᱟᱜ, ᱡᱚᱛᱚ ᱠᱟᱹᱢᱤ ᱜᱤᱧ ᱠᱟᱹᱢᱤᱭᱟ, ᱵᱷᱟᱹᱜᱤ ᱦᱚᱲ ᱤᱧ ᱵᱮᱱᱟᱣᱜᱼᱟ ᱾
nllb	बेचैनी: कॉफ़ी	ᱥᱟᱱᱛᱟᱲᱤ: ᱠᱚᱯᱷᱤ
nllb	ऐसे झपट्टा मार रही हैं;	ᱱᱤᱭᱟᱹ ᱩᱯᱚᱡᱮᱞᱟ ᱨᱮᱱᱟᱜ ᱤᱭᱩᱱᱤᱭᱚᱱ ᱠᱚᱫᱚ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ;
nllb	नये नये भोजन का लगा तू भोग,	ᱧᱮᱞ ᱠᱟᱛᱮ ᱡᱚᱢᱤᱫᱟᱨ ᱠᱚᱠᱚ ᱮᱛᱦᱚᱵ ᱠᱮᱫᱟ ᱱᱟᱣᱟ ᱟᱹᱨᱤ,
